,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
352,3 likes,1 image,Ceramicspeed BSA Bottom Bracket (Coated) for SRAM GXP Road,350,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Purchased last year during April 2023 with my specialized bike. 

Like new condition. Serviced on April 2024.

RFS: Went back to Shimano groupset.",N,NA,NA,Y,7-Eleven111 Somerset,jackal.tsh,Joined 5 years ago,Very Responsive,Verified,1,1,1,4.8,26,https://www.carousell.sg/p/ceramicspeed-bsa-bottom-bracket-coated-for-sram-gxp-road-1228280667/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1643
353,1 like,9 images,Giant Defy pro 2  disc ( ultegra 11s ),"2,399",Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Giant defy
Size ML
Carbon frame 
Full Ultegra Shimano 11s 
Carbon wheelset SLR2
Disc brake model
Continental Gp5000

Original cost $5k in total
Letting go cheap as owner no longer riding 

🔥 instalment plan available 
3months 
6 months
12 months!!",N,NA,NA,Y,Northstar,autumn_angel_sports_pte_ltd,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,376,https://www.carousell.sg/p/giant-defy-pro-2-disc-1243015325/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=85
354,14 likes,3 images,Colnago Concept,"5,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","No crash or drop. 

Spec as below: 
Colnago Concept, size 52S, matt black (purchased from local bike shop) 
Group set: Ultegra DI2 R8050, Crank 52/36T, CS-6800 Cassette 11/25T 
Oversized pulley: Ridea OSPW C-38 
Dropbar: Zipp SL-70 Aerobar (UD Carbon, 420mm, drop 128mm, reach 70mm, clamp 31.8mm) 
Stem: Deda Elementi Zero1 Road Stem (Alloy, 90mm, 31.7mm, 1.1/8"""". +/-6deg) 
Saddle: Specialized Expert Power Arc 
Wheelset: Campagnolo Bora Ultra 50, Continental GP5000 tyres, 700x28C 

Pedal and accessories (lights, bottle, etc) not included for sale. 
RFS: Selling spare bike 
Mileage: About 6,000km 

Delivery can be discussed.",N,NA,NA,Y,Toa Payoh HDB Hub,willlee,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,218,https://www.carousell.sg/p/colnago-concept-1241055695/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1042
357,8 likes,3 images,MAAP SHIFT PRO BASE JERSEY,118,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"MAAP SHIFT PRO BASE JERSEY 

TOPAZ
SMALL

Worn 2-3 times.
Condition: like new.
No tags or packaging. ",N,NA,NA,Y,Tiong Bahru Bakery,tytan7,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/maap-shift-pro-base-jersey-1241317854/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=930
358,2 likes,2 images,DHB Cycling Jersey,20,Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","L size
Self collection at Seng Kang West",N,NA,NA,Y,Esso Sengkang West Way,320bhp,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,113,https://www.carousell.sg/p/dhb-cycling-jersey-1242281471/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=444
359,7 likes,1 image,Lynskey Helix (with Campagnolo Super Record groupset),"6,000",Lightly used,Mailing · Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Sold as-is. Without saddle and pedals.

Size: ML (recommended for heights 5’9” to 5’11”)
ENVE fork, seat post, stem
Fulcrum wheelset

Clocked less than 500km. 

DM to deal and arrange no-obligation viewing.",Y,Custom courier S$50,3 working day(s),Y,Loyang Avenue,tnt.trex,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,286,https://www.carousell.sg/p/lynskey-helix-with-campagnolo-super-record-groupset-1242374720/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=403
360,31 likes,1 image,2009 Cervelo P4,"2,000",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,Well loved and maintained 2009 Cervelo P4 triathlon road bike. Mixture of Shimano Ultegra and Durace parts. 11-speed and Look Keo pedals. More photos will be made available on request for serious buyers.,N,NA,NA,Y,Singapore Botanic GardensMain gate next to Botanics MRT Station,darreno,Joined 2 years ago,Very Responsive,Verified,1,1,1,3.8,2,https://www.carousell.sg/p/2009-cervelo-p4-1230229798/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=905
361,3 likes,3 images,Cervelo S5 rim brake. 58cm,"4,000",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Comes with handlebar and stem 
Open to nego as well but wont entertain lowballers. 

Size 58cm frame 
44 handlebar
80mm stem",N,NA,NA,Y,Edgedale Plains,rawr.meh.rawr,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,96,https://www.carousell.sg/p/cervelo-s5-rim-brake-58cm-1241502671/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=uFcAXsB0PzxesFso&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=858
362,1 like,6 images,Full carbon very fast and light,"1,300",Like new,Mailing,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,NA,Y,Same day delivery Free,Within 1 working day,N,NA,azy2109,Joined 2 years ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/full-carbon-very-fast-and-light-1239579055/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1535
363,4 likes,3 images,Kask Mojito 3 Helmet - Grey,150,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size M
Practically unused, wore once and found it too small for me, has been sitting on my shelf since. Bought from Cycle Project Store in May.
Condition 9.9/10
Chat for more pics or enquiries",N,NA,NA,Y,Hougang MRT Station (NE14),jasper_goh,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,17,https://www.carousell.sg/p/kask-mojito-3-helmet-grey-1241989923/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=599
364,7 likes,9 images,Pinarello Dogma (Wiggins Edition),"7,999",Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Top spec F10 Wiggins Edition. Rare find.
Size 50
Most Talon integrated handlebar with garmin mount
Sram Red Etap 11 sp groupset
Rotor Aldhu crankset (52/36, 165mm)
EE brakes
Enve 3.4 wheelset with DTswiss 240s hub 
Brand new KMC SL gold/black chain
Brand new bartape 
Recently serviced in Jul 2023
Selling without pedals 

Will throw in ToooCycling rear lights with camera if price is met. Price slightly negotiable for sincere buyer. 
",N,NA,NA,Y,Shell Sengkang,flamey,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,76,https://www.carousell.sg/p/pinarello-dogma-wiggins-edition-1242831914/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=198
365,29 likes,8 images,Avanti carbon Road bike,700,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,Full carbon body shimano tiagra Group set size L ,N,NA,NA,Y,10 Kaki Bukit Road 1,nazmulhasan90,Joined 1 year ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/avanti-carbon-road-bike-1239534580/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1558
366,4 likes,3 images,Merida Reacto 400; 105 Groupset; Size S/M,"1,200",Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Frame : Merida Reacto 400
Frame size : S/M (Suitable for 1.78 - 1.85)
Groupset : Shimano 105 
Wheelset : Merida Clincher Aero 30
Pedals: Shimano SPD-SL",N,NA,NA,Y,Punggol MRT/LRT Interchange (NE17/PTC),rotenbak,Joined 3 years ago,Mostly Responsive,Verified,1,0,1,5.0,12,https://www.carousell.sg/p/merida-reacto-400-105-groupset-size-s-m-1242465223/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=358
367,16 likes,7 images,MTB Mountain Bike 26 Inch,190,Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"MTB Mountain Bike 26 Inch 

handle changed to Carbonrevo handlebar.  only use for 3 times. selling because change to motor bike 🤣",N,NA,NA,Y,Blk 701 Yishun Avenue 5,kaylamilkmilk,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,26,https://www.carousell.sg/p/mtb-mountain-bike-26-inch-1227805102/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1835
368,7 likes,2 images,Bike in good condition,22,Well used,Meetup,1 week ago,Road Bikes,Bumped,Has minor flaws or defects.,NA,N,NA,NA,Y,Botanic Gardens MRT Interchange (CC19/DT9),fernf,Joined 5 years ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/bike-in-good-condition-1220728723/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=738
369,1 like,8 images,Used: Men Alé Men Bib Shorts Skull (XS),65,Lightly used,Mailing,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Brand: Alé
Gender: Male
Colour: Black
Size: XS
Condition: Used

No snag/rip/stain.  

Selling as this is just a little bit tight for my husband’s liking—he prefers S instead of XS. Both sizes will work for him, just personal preference.  He is no longer wearing his XS bibs in general—wears S across various Brands MAAP, Rapha (Core/Pro), Black Sheep, Assos.

All sales are final.  No return/exchange.

Looking to clear, no trade requests please.

Unable to do meet ups or accomodate pick up.

Standard shipping (no tracking).  Add 3.50 SGD for tracked shipment.  I am able to ship out on weekends.

PayNow / PayLah only.",Y,Same day delivery S$50,Within 1 working day,N,NA,cheesepopcorn,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,38,https://www.carousell.sg/p/used-men-alé-men-bib-shorts-skull-xs-1240289005/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=e8UBo6k3iv7O7SH-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1328
370,3 likes,2 images,Polygon Helliosf1.0 for Exchange,0,Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Polygon Helliosf1.0 
Looking for exchange with polygon hybrid bicylce size L only
everything is good only need to pump the tyre
",N,NA,NA,Y,Blk 805 Chai Chee Road,mohamed.nizan,Joined 9 months ago,Mostly Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/polygon-helliosf1-0-for-exchange-1242445124/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=369
371,6 likes,8 images,Swords Aethos,"12,000",Like new,Meetup,1 week ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Letting go my wife prized possessions due to medical issues which makes her difficult to ride anymore. 

Selling as a whole bike. But able to negotiate if you are keen with only frames at $8250.


Parts below.

Size 49
Handlebar Darimo 
Stem Darimo 
Chainring Rotor Qrings
Groupset Ultegra 11spd
Rolf group set 
Saddle not included

Selling as a whole bike. But able to negotiate if you are keen with only frames at $8250.

Viewing at my house. Pls PM for more pictures if you need it. ",N,NA,NA,Y,Jurong Play GroundsJurong West Avenue 3,wak_daun,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,21,https://www.carousell.sg/p/swords-aethos-1238633325/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RIMzZLiECehHDXfq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=832
372,24 likes,3 images,Wilier 0 SL Disc Brake Frameset ONLY (Black/Red) Size L Road Bike,"2,980",Brand new,Mailing · Meetup,3 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Colour: Black / Red
Size: L


This is frameset ONLY.
Frame includes : Headset , Seat-post Clamp , Fork , Cable covers and any frame hardwares , Front and Rear Thru Axle .

WILIER 0 SL
TAKE IT TO THE TOP

Can the same performance of the bicycle that won the 2020 Tour of Lombardy be condensed in a competitively priced ride?
It is in the Wilier 0 SL, the bike that adopts most of the characteristics of the bicycles used by Astana Premier Tech members Jakob Fuglsang, Alexey Lutsenko and Aleksandr Vlasov.
It guarantees the lightest weight, greatest steering precision and cleanest lines with fully frame-integrated cables, so that every outing becomes your greatest.


--------------------------------

Online Bicycle is the leading online platform for quality cycling brands at affordable prices.

Official Store
",Y,Express delivery S$5,1 - 2 working days,Y,"Bikemart SG Pte. Ltd.12pm - 6.30pm, Monday - Saturday",online.bicycle,Joined 9 years ago,Very Responsive,Verified,1,0,1,5.0,5k,https://www.carousell.sg/p/wilier-0-sl-disc-brake-frameset-only-black-red-size-l-road-bike-1121074835/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=128
373,32 likes,5 images,Vintage road bike,"1,000",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,vintage bike with shimano group set..viewing near serangoon north,N,NA,NA,Y,Serangoon North,shyan5369,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,8,https://www.carousell.sg/p/vintage-road-bike-1228452827/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1579
374,10 likes,2 images,MERIDA Ride 300,550,Lightly used,Meetup,4 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Merida Ride 300,N,NA,NA,Y,Fajar LRT Station (BP10),isseult,Joined 6 years ago,NA,Verified,1,1,1,5.0,1,https://www.carousell.sg/p/merida-ride-300-1217319127/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=msSbywTNadwhpevb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1700
375,12 likes,3 images,City bike Elops with child seat,222,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"negotiable
I am moving to other country",N,NA,NA,Y,Blk 306A Clementi Avenue 4,six1451,Joined 1 week ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/city-bike-elops-with-child-seat-1241455139/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=uFcAXsB0PzxesFso&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=877
376,7 likes,3 images,Mountain Bike,120,Like new,Meetup,4 days ago,Road Bikes,Posted,Used once or twice. As good as new.,Size M,N,NA,NA,Y,Bedok MRT Station (EW5),anna_611,Joined 4 days ago,Mostly Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/mountain-bike-1242672928/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=270
377,4 likes,10 images,Scicon aerotech evolution tsa BIKE BOX ,669,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Used on one trip. Everything works 100%. All accessories included. Got a few scratches which is unavoidable but those are just cosmetic.


",N,NA,NA,Y,Potong Pasir MRT Station (NE10),aamarcin,Joined 4 years ago,Very Responsive,Verified,1,1,1,5.0,39,https://www.carousell.sg/p/scicon-aerotech-evolution-tsa-bike-box-1242224550/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=474
378,2 likes,10 images,Used3x: Velocio CELESTIAL ULTRALIGHT JERSEY (L) Men,80,Like new,Mailing,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Color: Night
Size: L
Gender: Men
Condition: Like New used 3x Max

No snags, runs, loose thread or stains.

I love the details in this jersey, and Velocio quality is really good, I feel it has better quality materials compared to MAAP and Black Sheep.

Selling some of my husband’s cycling jerseys.  He is quite slim but used to like sizing 3x up.  Clearing the ones he doesn’t wear anymore.

All sales are final.  No return/exchange.

Looking to clear, no trade requests please.

Unable to do meet ups or accomodate pick up.

Standard shipping (no tracking).  Add 3.50 SGD for tracked shipment.  I am able to ship out on weekends.

PayNow/Paylah only.",Y,Custom courier S$50,2 working day(s),N,NA,cheesepopcorn,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,38,https://www.carousell.sg/p/used3x-velocio-celestial-ultralight-jersey-l-men-1240474038/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dn6VRbs_hNswnaQ8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1251
379,23 likes,4 images,Road bike for sale,350,Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Still in good condition. 
",N,NA,NA,Y,Sengkang,iskimia,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,7,https://www.carousell.sg/p/road-bike-for-sale-1228266578/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1614
380,18 likes,6 images,Polygon Strattos S3 Road Bike,650,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",1 year old bike. Barely use. Minor flaw as shown in photo. But overall condition like new.,N,NA,NA,Y,Bukit Batok MRT Station (NS2),pengpeng70,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/polygon-strattos-s3-road-bike-1227609123/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1926
382,15 likes,3 images,2023 Canyon Ultimate CFR Full Bike,"11,888",Lightly used,Meetup,2 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Top of the line Canyon Ultimate CFR 
7 months old direct from Canyon 
1st owner with Invoice to proof
6.65kg Full bike with pedal & cage
Full internal cabling 

Component: 
Sram Red AXS Power Meter 165 10-33 
Wheelset: 
DT Swiss PRC 1100 dt 180 Limited edition 25y model (1283g)
Saddle:
Fizik antares versus evo adaptive

Size XS (1.66-1.72) I am 1.73 perfect fit

Servicing just done on 20th June 2023 with brand new headset and bling bling bartape

Selling $11888 complete bike
New bike cost $14000

Computer, pedal & cages not included in this sale

No crashed but some light scratches as it used for a few months. Bike is only ridden on weekends & PH. Welcome to view and discuss.

Viewing Chai Chee Ave at my convenience.",N,NA,NA,Y,NTUC FairPrice,crazyforbikes,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,234,https://www.carousell.sg/p/2023-canyon-ultimate-cfr-full-bike-1234248053/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=e8UBo6k3iv7O7SH-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1315
383,4 likes,2 images,Merida bike - retails over sg300,150,Lightly used,Meetup,3 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Merida kids bike, barely used.  Feel free to inspect ",N,NA,NA,Y,Sophia Road,chukwa198081814,Joined 1 month ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/merida-bike-retails-over-sg300-1236889539/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=WoT4oq-uoYvK157g&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1898
384,Like,1 image,"GOOD QUALITY Shimano gear 20"" Foldable bike Foldies Folding bicycle hito java 7 speed gear 26 rack thermal kid lady inch child seat "" children 27.5 20 baby 24 WHATSAPP 89501850",300,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 





7 Speed Shimano gear
406 Wheelset
Dual Disc Brake
Foldable pedal
Thick cushion seat

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,lin-shop,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/good-quality-shimano-gear-20-foldable-bike-foldies-folding-bicycle-hito-java-7-speed-gear-26-rack-thermal-kid-lady-inch-child-seat-children-27-5-20-baby-24-whatsapp-89501850-1238820837/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=oNuakoD2MHKIJR6k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1808
386,10 likes,6 images,Lynskey Helix,"3,500",Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Willing to nego

frameset: lynskey helix titanium frame condition 9/10
no dents no cracks only have micro scratches from normal riding
enve carbon road fork 2.0condition 10/10

wheelset: reynolds carbon  wheelset with original reynold  hubs condition 9/10 no dents no cracks 

cockpit: 3t stem and  ( insert bar) 
stem condition is a 10/10
bar condition is a 7/10 ( light scratches)

groupset: shimano 105 crankset, 11x2 cassette with ultegra shifters
condition 9/10

saddle: fizik saddle condition 9/10 small defects


own this bike for 2 years, not a frequent riding therefore been sitting at home for very long.",N,NA,NA,Y,Boon Lay MRT Station (EW27),immalowballer123,Joined 4 years ago,Very Responsive,Verified,0,1,1,4.1,9,https://www.carousell.sg/p/lynskey-helix-1242947507/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=144
387,36 likes,1 image,GIANT TCR ADVANCED 1+ 2022 DISC R8020 ULTEGRA SLR2 CARBON WHEELS FULL BIKE,"2,588",Like new,Meetup,23 hours ago,Road Bikes,Bumped,Used once or twice. As good as new.,"GIANT TCR ADVANCED 1+ 2022 DISC R8020 ULTEGRA SLR2 CARBON WHEELS FULL BIKE

Giant TCR Advanced 1+ 2022 Full Carbon Frameset UCI Approved
Shimano Ultegra R8020 Disc Full Groupset 11speed
Giant SLR-2 42mm Carbon Wheelset with Giant Course 1 Tyres
Giant Contact Cockpit

Like new condition with zero issues
Super light & fast, latest 2022 model 
Comes with receipts & papers

Selling at $2588

Welcome viewing. Make an Appointment with us now!
Drop by and Save time on texting👍🏼

Contact us @Cycle21adminQ @Cycle21adminJin

Whatsapp us at 
Wa.link/zoc47x

Join the channel for more bicycle
@cycle21exclusive",N,NA,NA,Y,37 Defu Lane 10,cycle21,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,30,https://www.carousell.sg/p/giant-tcr-advanced-1-2022-disc-r8020-ultegra-slr2-carbon-wheels-full-bike-1239821399/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=135
